date,home_team,away_team,elo_home_pre,elo_away_pre,home_score,away_score,tournament,neutral
1951-05-28,Barbados,Jamaica,1361.7333115247202,1462.409941661931,5,2,Friendly,False
1951-05-30,Norway,Republic of Ireland,1425.5504526037344,1448.3914159355825,2,3,Friendly,False
1951-06-03,Italy,France,1831.2375855132527,1534.8438633874139,4,1,Friendly,False
1951-06-06,Netherlands,Norway,1460.0950737312853,1413.3654411963992,2,3,Friendly,False
1951-06-10,Sweden,Turkey,1720.5942413722785,1493.6599924563998,3,1,Friendly,False
1951-06-10,Belgium,Spain,1490.6451082466683,1670.6171692408961,3,3,Friendly,False
1951-06-17,Denmark,Austria,1527.1079784371886,1735.6335566753219,3,3,Friendly,False
1951-06-17,Germany,Turkey,1750.2279855816562,1489.6951606761193,1,2,Friendly,False
1951-06-17,Portugal,Belgium,1472.573788610268,1492.9070816588699,1,1,Friendly,False
1951-06-17,Sweden,Spain,1724.559073152559,1668.3551958286946,0,0,Friendly,False
1951-06-24,Yugoslavia,Switzerland,1710.820267909417,1555.0783994494934,7,3,Friendly,False
1951-06-29,Iceland,Sweden,1453.2951902950128,1720.3434464936483,4,3,Friendly,False
1951-07-14,Madagascar,Réunion,1466.8825172578402,1418.6855585369935,3,1,Friendly,True
1951-07-19,Mauritius,Madagascar,1614.4319242051663,1479.814933019653,7,1,Friendly,False
1951-07-21,Mauritius,Réunion,1623.1774970901386,1405.7531427751808,10,2,Friendly,False
1951-07-26,Norway,Iceland,1427.3542876466136,1467.7640592985251,3,1,Friendly,False
1951-08-16,Finland,Norway,1263.2380377979364,1439.8065047128434,1,1,Nordic Championship,False
1951-08-23,Norway,Yugoslavia,1436.553276250978,1717.8182640750213,2,4,Friendly,False
1951-08-31,Suriname,Guyana,1534.2767392032245,1405.452177818454,6,1,Friendly,False
1951-09-02,Suriname,Guyana,1542.7279861986094,1397.000930823069,5,0,Friendly,False
1951-09-02,Sweden,Finland,1705.874577490136,1266.491266259802,3,2,Nordic Championship,False
1951-09-02,Yugoslavia,Sweden,1725.6328380048967,1707.1616958992636,2,1,Friendly,False
1951-09-09,Suriname,Guyana,1550.5488792739861,1389.1800377476923,4,0,Friendly,False
1951-09-16,Norway,Denmark,1428.7387023211024,1530.133819618501,2,0,Nordic Championship,False
1951-09-19,New Caledonia,New Zealand,1500.0,1254.5658210165154,2,0,Friendly,False
1951-09-22,New Caledonia,New Zealand,1503.6125361660552,1250.9532848504602,4,6,Friendly,False
1951-09-23,Austria,Germany,1732.6077154940094,1732.4582159964841,0,2,Friendly,False
1951-09-24,New Caledonia,New Zealand,1477.0949888484367,1277.4708321680787,2,0,Friendly,False
1951-09-25,Kenya,Uganda,1456.5399554996525,1603.5596149058792,2,1,Friendly,True
1951-09-26,Tanzania,Zanzibar,1500.5819297930718,1439.3184998013965,1,0,Friendly,False
1951-09-29,Tanzania,Kenya,1506.2472963721232,1470.5358190710783,3,2,Friendly,False
1951-09-30,Denmark,Finland,1507.5434720208773,1265.2041478506744,1,0,Nordic Championship,False
1951-09-30,New Caledonia,New Zealand,1481.6327017866388,1272.9331192298769,1,3,Friendly,False
1951-09-30,Sweden,Norway,1700.4452817111912,1451.3290499187262,3,4,Nordic Championship,False
1951-10-03,England,France,1763.8854468748782,1531.6014852123633,2,2,Friendly,False
1951-10-04,New Zealand,Vanuatu,1298.5929656614817,1500.0,9,0,Friendly,True
1951-10-06,Northern Ireland,Scotland,1370.0977892102565,1741.9265502687974,0,3,British Home Championship,False
1951-10-07,Fiji,New Zealand,1500.0,1336.6540774802836,4,6,Friendly,False
1951-10-14,Czechoslovakia,Hungary,1590.2490315208543,1777.4356506588222,1,2,Friendly,False
1951-10-14,Switzerland,France,1548.0804032838892,1539.0281086422117,1,2,Friendly,False
1951-10-14,Belgium,Austria,1495.1607143000565,1713.399818300911,1,8,Friendly,False
1951-10-17,Republic of Ireland,Germany,1460.5764273429177,1751.6661131895826,3,2,Friendly,False
1951-10-20,Nigeria,Ghana,1511.486468718747,1507.7154812753397,5,0,Friendly,False
1951-10-20,Wales,England,1518.6028641951007,1756.4588234450298,1,1,British Home Championship,False
1951-10-21,Denmark,Sweden,1511.213000970257,1673.991008402276,3,1,Nordic Championship,False
1951-10-27,Netherlands,Finland,1446.106227281071,1261.5346189012946,4,4,Friendly,False
1951-11-01,France,Austria,1552.0677155980054,1728.5251598144291,2,2,Friendly,False
1951-11-04,Luxembourg,Finland,1263.5411001543594,1268.2802141274683,3,0,Friendly,False
1951-11-11,Italy,Sweden,1834.4799636883033,1647.469166116902,1,1,Friendly,False
1951-11-14,Scotland,Wales,1751.0071047843755,1524.2607381121427,0,1,British Home Championship,False
1951-11-14,England,Northern Ireland,1750.8009495279878,1361.0172346946783,2,0,British Home Championship,False
1951-11-14,Turkey,Sweden,1507.4649302612913,1654.2528402415298,1,0,Friendly,False
1951-11-18,Hungary,Finland,1784.977599283264,1255.461686279944,8,0,Friendly,False
1951-11-21,Turkey,Germany,1518.8035125767979,1736.6609086226158,0,2,Friendly,False
1951-11-25,Greece,Egypt,1303.6706035144616,1545.915617638569,1,0,Friendly,False
1951-11-25,Netherlands,Belgium,1439.3606320548972,1480.0353727865383,6,7,Friendly,False
1951-11-25,Switzerland,Italy,1535.0407963280954,1827.6962895636755,1,1,Central European International Cup,False
1951-11-28,England,Austria,1753.3337134396277,1726.3593862322493,2,2,Friendly,False
1951-12-08,Venezuela,Panama,1418.1411330640167,1578.165888743005,4,1,Friendly,False
1951-12-13,Guadeloupe,Trinidad and Tobago,1472.1835426277935,1645.1324892514845,0,2,Friendly,False
1951-12-23,Germany,Luxembourg,1746.7591841995686,1276.3596280018837,4,1,Friendly,False
1951-12-26,Jamaica,Haiti,1444.8758604885436,1448.8154523717935,2,2,Friendly,False
1951-12-27,Jamaica,Haiti,1442.179381446357,1451.5119314139802,0,1,Friendly,False
1951-12-29,Jamaica,Haiti,1429.6274313606718,1464.0638814996653,2,1,Friendly,False
1952-02-02,Curaçao,Aruba,1582.7971419267287,1479.8051366988616,3,0,Friendly,False
1952-02-03,Curaçao,Aruba,1591.0964589916678,1471.5058196339226,3,1,Friendly,False
1952-02-14,Aruba,Suriname,1464.8975737776695,1557.3643693215918,2,1,Friendly,False
1952-02-17,Guyana,Suriname,1382.3645477000866,1547.5811584037292,0,9,Friendly,True
1952-02-24,Belgium,Italy,1491.7264873816757,1820.1379312830763,2,0,Friendly,False
1952-03-12,Guadeloupe,Martinique,1460.2875224799436,1582.5389698130846,4,0,Friendly,False
1952-03-13,Martinique,Guadeloupe,1562.5897687117854,1480.2367235812428,1,2,Friendly,False
1952-03-14,Myanmar,India,1476.4569492918117,1556.0062483795518,0,4,Friendly,True
1952-03-16,Chile,Panama,1512.7209346802726,1557.672224544297,6,1,Pan American Championship,False
1952-03-18,Myanmar,Pakistan,1461.9264957082667,1500.0,0,1,Friendly,True
1952-03-19,Wales,Northern Ireland,1550.2921834598806,1358.4844707830384,3,0,British Home Championship,False
1952-03-23,Panama,Peru,1532.3861319014932,1604.0679861062772,1,7,Pan American Championship,True
1952-03-23,Mexico,Uruguay,1570.2475173492942,1712.567468033556,1,3,Pan American Championship,True
1952-03-23,India,Pakistan,1570.536701963097,1508.908522051679,0,0,Friendly,True
1952-03-23,Austria,Belgium,1729.859541873497,1515.3761552951178,2,0,Friendly,False
1952-03-24,Sri Lanka,India,1500.0,1568.7812726354155,1,2,Friendly,False
1952-03-26,Chile,Mexico,1538.0070273230765,1556.4810781205888,4,0,Pan American Championship,False
1952-03-26,France,Sweden,1554.2334891801852,1642.9142579260233,0,1,Friendly,False
1952-03-28,Sri Lanka,Pakistan,1489.1038632637615,1510.6639513793605,0,2,Friendly,False
1952-03-30,Peru,Uruguay,1629.4583822910895,1726.3339072622614,2,5,Pan American Championship,True
1952-04-02,Chile,Peru,1559.6509968211662,1610.3437107147658,3,2,Pan American Championship,False
1952-04-03,Guernsey,Alderney,1608.6179922926465,1253.6858494337914,7,2,Muratti Vase,False
1952-04-05,Scotland,England,1724.9756594366377,1749.83355779838,1,2,British Home Championship,False
1952-04-06,Panama,Uruguay,1506.9957357166809,1745.448578838585,1,6,Pan American Championship,True
1952-04-06,Brazil,Mexico,1831.3583118738911,1534.837108622499,2,0,Pan American Championship,True
1952-04-06,Belgium,Netherlands,1511.1581422556505,1427.6695174597598,4,2,Friendly,False
1952-04-10,Brazil,Peru,1838.26871479767,1597.458299996979,0,0,Pan American Championship,True
1952-04-10,Mexico,Panama,1527.92670569872,1494.864164215731,4,2,Pan American Championship,True
1952-04-13,Brazil,Panama,1829.2690900835541,1474.4988613383584,5,0,Pan American Championship,True
1952-04-13,Chile,Uruguay,1572.5364075389532,1757.5801503395348,2,0,Pan American Championship,False
1952-04-16,Brazil,Uruguay,1836.1595325578935,1729.6801194798388,4,2,Pan American Championship,True
1952-04-20,Chile,Brazil,1600.4364383986492,1851.9719812338415,0,3,Pan American Championship,False
1952-04-20,France,Portugal,1543.907810734333,1470.3201559690813,3,0,Friendly,False
1952-04-20,Luxembourg,Germany,1275.0946524311098,1748.0241597703425,0,3,Friendly,False
1952-04-20,Mexico,Peru,1548.2920085760927,1606.4579247110948,0,3,Pan American Championship,True
1952-04-30,Scotland,United States,1706.781167443583,1423.0399336086655,6,0,Friendly,False
1952-05-01,Jersey,Guernsey,1637.696158273562,1612.6942870544271,1,3,Muratti Vase,False
1952-05-04,Germany,Republic of Ireland,1751.686379988973,1475.5816319098844,3,0,Friendly,False
1952-05-07,Austria,Republic of Ireland,1734.0775549129642,1471.9789145490288,6,0,Friendly,False
1952-05-11,Romania,Czechoslovakia,1488.7243874081666,1582.7070828964124,3,1,Friendly,False
1952-05-14,Netherlands,Sweden,1419.9286891192094,1653.2399363718755,0,0,Friendly,False
1952-05-18,Hungary,German DR,1786.212033898091,1500.0,5,0,Friendly,False
1952-05-18,Italy,England,1796.4882633696343,1768.0280497914348,1,1,Friendly,False
1952-05-18,Poland,Bulgaria,1420.4612313829978,1379.9978741410584,0,1,Friendly,False
1952-05-22,Belgium,France,1518.898970596201,1553.3259164820622,1,2,Friendly,False
1952-05-24,Russia,Hungary,1433.1032577334709,1790.1194356152146,1,1,Friendly,False
1952-05-25,Denmark,Scotland,1537.7348432556312,1710.9863680139426,1,2,Friendly,False
1952-05-25,Romania,Poland,1503.464625461113,1406.625128582404,1,0,Friendly,False
1952-05-25,Austria,England,1738.7789733085822,1771.565676906227,2,3,Friendly,False
1952-05-27,Russia,Hungary,1439.3932109063815,1783.829482442304,2,1,Friendly,False
1952-05-28,Switzerland,England,1542.5991546086946,1783.4764534114374,0,3,Friendly,False
1952-05-30,Sweden,Scotland,1649.5807671929927,1718.9087136402707,3,1,Friendly,False
1952-06-01,Spain,Republic of Ireland,1672.5708224876053,1467.2774961534108,6,0,Friendly,False
1952-06-01,Turkey,Switzerland,1508.705236999845,1531.83010802371,1,5,Friendly,False
1952-06-08,Turkey,Spain,1485.87293331849,1678.8232124978513,0,0,Friendly,False
1952-06-10,Norway,Finland,1477.7833232276414,1254.227251665117,1,2,Friendly,False
1952-06-11,Denmark,Sweden,1529.8124976293032,1663.2599776397508,0,2,Friendly,True
1952-06-13,Finland,Sweden,1271.5391027223827,1672.7661304849723,3,1,Friendly,True
1952-06-15,Poland,Hungary,1401.7533365235156,1767.763356764071,1,5,Friendly,False
1952-06-22,Switzerland,Austria,1554.662411705065,1726.8681968033718,1,1,Friendly,False
1952-06-22,Sweden,Denmark,1645.4759413295928,1520.3063447840816,4,3,Nordic Championship,False
1952-06-22,Finland,Hungary,1298.8292918777622,1774.4311176211581,1,6,Friendly,False
1952-06-25,Yugoslavia,Norway,1732.349252192969,1460.4714721703756,4,1,Friendly,False
1952-07-03,Netherlands,Curaçao,1423.5878582980922,1597.7047048479208,3,3,Friendly,False
1952-07-19,Haiti,Jamaica,1455.928866935334,1437.762445925003,4,1,Friendly,False
1952-07-20,Haiti,Jamaica,1467.696289350781,1425.9950235095562,3,3,Friendly,False
1952-07-23,Haiti,Jamaica,1463.829841460487,1429.8614713998502,2,0,Friendly,False
1952-07-24,Réunion,Madagascar,1399.1711997719856,1471.0693601346807,0,1,Friendly,False
1952-07-27,Haiti,Jamaica,1473.3165330859754,1420.3747797743617,3,2,Friendly,False
1952-07-27,Réunion,Mauritius,1388.36412304923,1629.7594400933338,0,6,Friendly,False
1952-07-31,Madagascar,Mauritius,1481.8764368574361,1642.809158890467,0,7,Friendly,True
1952-08-04,Finland,China,1294.701195230507,1637.6964447586697,4,0,Friendly,False
1952-08-10,Netherlands,Egypt,1425.6893311579397,1532.0358671090855,1,1,Friendly,False
1952-08-24,Silesia,China,1490.020534703872,1607.6217334486184,5,1,Friendly,False
1952-08-31,Norway,Finland,1456.789352415995,1324.7759065405583,7,2,Nordic Championship,False
1952-09-06,Zambia,Zimbabwe,1518.9811015913683,1464.8972495322478,1,4,Friendly,False
1952-09-07,Fiji,New Zealand,1475.4018002189441,1361.2522772613395,0,2,Friendly,False
1952-09-11,Zambia,Zimbabwe,1494.1917868841604,1489.6865642394557,3,2,Friendly,False
1952-09-14,Czechoslovakia,Poland,1567.966844843466,1395.0855756664284,2,2,Friendly,False
1952-09-14,Fiji,New Zealand,1452.1728472126833,1384.4812302676003,0,9,Friendly,False
1952-09-16,Fiji,New Zealand,1415.9636570351663,1420.6904204451173,2,5,Friendly,False
1952-09-20,Switzerland,Hungary,1556.711248597323,1778.5592142684134,2,4,Central European International Cup,False
1952-09-21,Tahiti,New Zealand,1500.0,1442.8724701598453,2,2,Friendly,False
1952-09-21,Poland,German DR,1401.6436160896455,1496.0925982828765,3,0,Friendly,False
1952-09-21,Yugoslavia,Austria,1736.0313719473497,1724.819359911114,4,2,Friendly,False
1952-09-21,Denmark,Netherlands,1513.862088202703,1425.8719788317626,3,2,Friendly,False
1952-09-21,Finland,Sweden,1312.2816024953618,1651.9201979109714,1,8,Nordic Championship,False
1952-09-23,Uganda,Tanzania,1589.5637513344534,1512.528444878597,4,0,Friendly,False
1952-09-24,Kenya,Zanzibar,1464.2546705646046,1433.653133222345,7,1,Friendly,True
1952-09-26,Tanzania,Zanzibar,1502.5833210066141,1414.2699721772337,1,3,Friendly,True
1952-09-27,Uganda,Kenya,1599.5088752064362,1483.637831609716,6,3,Friendly,False
1952-09-28,Tahiti,New Zealand,1495.7625375377993,1447.109932622046,3,5,Friendly,False
1952-10-04,Northern Ireland,England,1350.235430691827,1794.245499996422,2,2,British Home Championship,False
1952-10-05,Finland,Denmark,1298.7077554611965,1518.9240450303187,2,1,Nordic Championship,False
1952-10-05,France,Germany,1565.19116595609,1755.2890973498286,3,1,Friendly,False
1952-10-05,Norway,Sweden,1469.2836564611914,1665.4940449451367,1,2,Nordic Championship,False
1952-10-18,Wales,Scotland,1558.541223551092,1705.2295031935125,1,2,British Home Championship,False
1952-10-19,Hungary,Czechoslovakia,1793.476667533051,1561.408804420249,5,0,Friendly,False
1952-10-19,Denmark,Norway,1498.9315570388005,1458.3343786884475,1,3,Nordic Championship,False
1952-10-19,Austria,France,1714.4632372839358,1583.9960946765589,1,2,Friendly,False
1952-10-19,Belgium,Netherlands,1507.0337211221733,1420.810022004147,2,1,Friendly,False
1952-10-26,Romania,German DR,1508.3364175200013,1478.872173981762,3,1,Friendly,False
1952-10-26,Sweden,Italy,1676.4433227178806,1792.950636254842,1,1,Friendly,False
1952-11-02,Yugoslavia,Egypt,1746.3874945745279,1531.8532194352626,5,0,Friendly,False
1952-11-05,Scotland,Northern Ireland,1718.225854197371,1361.5967645613057,1,1,British Home Championship,False
1952-11-09,Germany,Switzerland,1736.4841686293596,1541.7937953326852,5,1,Friendly,False
1952-11-11,France,Northern Ireland,1599.8018985703136,1374.5770958902242,3,1,Friendly,False
1952-11-12,England,Wales,1782.8841661269435,1545.5448725472334,5,2,British Home Championship,False
1952-11-16,Republic of Ireland,France,1461.0251061431647,1603.8007121506157,1,1,Friendly,False
1952-11-23,Portugal,Austria,1460.902050221352,1698.657433390181,1,1,Friendly,False
1952-11-26,England,Belgium,1789.4698368219524,1512.1342184521786,5,0,Friendly,False
1952-11-29,Albania,Czechoslovakia,1418.383971296199,1556.2564701165215,3,2,Friendly,False
1952-12-07,Spain,Argentina,1676.2099400246777,1908.1076629318864,0,1,Friendly,False
1952-12-14,Portugal,Argentina,1464.671482937736,1914.4837831361672,1,3,Friendly,False
1952-12-21,Germany,Yugoslavia,1742.294396701512,1752.010096258219,3,2,Friendly,False
1952-12-25,France,Belgium,1602.5757145265932,1508.0429242801495,0,1,Friendly,False
1952-12-28,Italy,Switzerland,1792.475874763793,1535.983567260533,2,0,Central European International Cup,False
1952-12-28,Spain,Germany,1669.833819820397,1749.7527592571066,2,2,Friendly,False
1953-01-16,Egypt,Yugoslavia,1526.2306177515716,1744.5517337026242,1,3,Friendly,False
1953-02-09,Gambia,Sierra Leone,1500.0,1480.7980500059134,2,1,Friendly,False
1953-02-22,Peru,Bolivia,1628.35388411038,1326.0466113293596,0,1,Copa América,False
1953-02-25,Bolivia,Uruguay,1371.5557425740383,1713.8676708038909,0,2,Copa América,True
1953-02-25,Chile,Paraguay,1584.960796274099,1685.8534795289338,0,3,Copa América,True
1953-02-28,Peru,Ecuador,1582.8447528657014,1194.0623363466473,1,0,Copa América,False
1953-03-01,Bolivia,Brazil,1362.3806503416583,1867.4476233583916,1,8,Copa América,True
1953-03-01,Chile,Uruguay,1553.5699969894201,1723.0427630362708,3,2,Copa América,True
1953-03-04,Ecuador,Paraguay,1191.2328072112768,1717.2442788136127,0,0,Copa América,True
1953-03-04,Peru,Chile,1585.6742820010718,1589.8813501671489,0,0,Copa América,False
1953-03-07,Netherlands,Denmark,1415.7095246741417,1467.7929358500148,1,2,Friendly,False
1953-03-08,Honduras,Nicaragua,1427.9069193502016,1239.7424584907176,2,1,CCCF Championship,True
1953-03-08,Peru,Paraguay,1578.9509351530348,1694.553196748813,2,2,Copa América,False
1953-03-08,Bolivia,Ecuador,1356.5543874425312,1213.9238892760766,1,1,Copa América,True
1953-03-08,Costa Rica,El Salvador,1612.6593798703339,1492.6119542449378,5,1,CCCF Championship,False
1953-03-09,Guatemala,Curaçao,1460.9927201631558,1595.6032319880733,1,1,CCCF Championship,True
1953-03-10,Costa Rica,Panama,1625.0244557923506,1467.608418864019,3,0,CCCF Championship,False
1953-03-10,El Salvador,Nicaragua,1480.246878322921,1232.1552137060187,4,1,CCCF Championship,True
1953-03-11,Curaçao,Nicaragua,1590.0659617588349,1222.0022306549304,8,0,CCCF Championship,True
1953-03-11,Guatemala,Honduras,1466.5299903923942,1435.4941641349005,1,0,CCCF Championship,True
1953-03-12,Brazil,Ecuador,1873.2738862575188,1223.6468180348215,2,0,Copa América,True
1953-03-12,Panama,Curaçao,1457.8877910618105,1597.7102458286574,2,4,CCCF Championship,True
1953-03-12,Paraguay,Uruguay,1693.4312778453188,1686.731409858542,2,2,Copa América,True
1953-03-13,Guatemala,El Salvador,1480.1936187188894,1490.3998613740093,3,2,CCCF Championship,True
1953-03-13,Costa Rica,Honduras,1634.7450835945592,1421.8305358084053,4,1,CCCF Championship,False
1953-03-14,Panama,Nicaragua,1443.983600102652,1214.3579465851078,0,2,CCCF Championship,True
1953-03-15,Brazil,Uruguay,1875.0148648952652,1687.2134443643608,1,0,Copa América,True
1953-03-15,Costa Rica,Curaçao,1642.1840820838677,1611.614436787816,1,0,CCCF Championship,False
1953-03-15,El Salvador,Honduras,1474.9593491632208,1414.3915373190969,0,3,CCCF Championship,True
1953-03-16,Bolivia,Paraguay,1346.8314586837862,1692.9492433395,1,2,Copa América,True
1953-03-17,Costa Rica,Nicaragua,1651.798139079016,1249.884828366802,3,0,CCCF Championship,False
